sensor,buoy,depth,day_of_year,month,temperature
Point Petre_Surface,Point Petre,Surface,323,November,9.7900875
Point Petre_Surface,Point Petre,Surface,324,November,8.5667625
Point Petre_Surface,Point Petre,Surface,325,November,8.493052083333332
Point Petre_Surface,Point Petre,Surface,326,November,9.845416666666667
Point Petre_Surface,Point Petre,Surface,327,November,10.448795833333334
Point Petre_Surface,Point Petre,Surface,328,November,10.056470833333334
Point Petre_Surface,Point Petre,Surface,329,November,9.71701875
Point Petre_Surface,Point Petre,Surface,330,November,9.428345833333333
Point Petre_Surface,Point Petre,Surface,331,November,9.078283333333333
Point Petre_Surface,Point Petre,Surface,332,November,8.84128125
Point Petre_Surface,Point Petre,Surface,333,November,8.665481250000001
Point Petre_Surface,Point Petre,Surface,334,November,8.274572916666667
Point Petre_Surface,Point Petre,Surface,335,December,8.675989583333333
Point Petre_Surface,Point Petre,Surface,336,December,8.7414375
Point Petre_Surface,Point Petre,Surface,337,December,8.296952083333332
Point Petre_Surface,Point Petre,Surface,338,December,8.113966666666666
Point Petre_Surface,Point Petre,Surface,339,December,7.9567145833333335
Point Petre_Surface,Point Petre,Surface,340,December,7.645266666666666
Point Petre_Surface,Point Petre,Surface,341,December,7.57605625
Point Petre_Surface,Point Petre,Surface,342,December,7.773720833333333
Point Petre_Surface,Point Petre,Surface,343,December,8.136691666666668
Point Petre_Surface,Point Petre,Surface,344,December,8.188014583333333
Point Petre_Surface,Point Petre,Surface,345,December,8.046816666666667
Point Petre_Surface,Point Petre,Surface,346,December,7.757320833333333
Point Petre_Surface,Point Petre,Surface,347,December,7.456947916666667
Point Petre_Surface,Point Petre,Surface,348,December,7.1364375
Point Petre_Surface,Point Petre,Surface,349,December,6.742625
Point Petre_Surface,Point Petre,Surface,350,December,6.992181250000001
Point Petre_Surface,Point Petre,Surface,351,December,7.026302083333333
Point Petre_Surface,Point Petre,Surface,352,December,6.836966666666667
Point Petre_Surface,Point Petre,Surface,353,December,6.460472916666666
Point Petre_Surface,Point Petre,Surface,354,December,6.4135333333333335
Point Petre_Surface,Point Petre,Surface,355,December,6.460002083333333
Point Petre_Surface,Point Petre,Surface,356,December,6.599141666666667
Point Petre_Surface,Point Petre,Surface,357,December,6.632854166666667
Point Petre_Surface,Point Petre,Surface,358,December,6.110425000000001
Point Petre_Surface,Point Petre,Surface,359,December,5.8054145833333335
Point Petre_Surface,Point Petre,Surface,360,December,5.571943749999997
Point Petre_Surface,Point Petre,Surface,361,December,5.629225000000001
Point Petre_Surface,Point Petre,Surface,362,December,5.5761125
Point Petre_Surface,Point Petre,Surface,363,December,5.619595833333333
Point Petre_Surface,Point Petre,Surface,364,December,5.501206249999999
Point Petre_Surface,Point Petre,Surface,365,December,5.112970833333336
Toronto_Bottom,Toronto,Bottom,1,January,4.238888888888889
Toronto_Bottom,Toronto,Bottom,2,January,4.143055555555556
Toronto_Bottom,Toronto,Bottom,3,January,4.2
Toronto_Bottom,Toronto,Bottom,4,January,4.069444444444445
Toronto_Bottom,Toronto,Bottom,5,January,4.043055555555555
Toronto_Bottom,Toronto,Bottom,6,January,4.094444444444444
Toronto_Bottom,Toronto,Bottom,7,January,4.1097222222222225
Toronto_Bottom,Toronto,Bottom,8,January,4.055555555555555
Toronto_Bottom,Toronto,Bottom,9,January,3.9749999999999996
Toronto_Bottom,Toronto,Bottom,10,January,3.908333333333333
Toronto_Bottom,Toronto,Bottom,11,January,4.079166666666667
Toronto_Bottom,Toronto,Bottom,12,January,4.134722222222223
Toronto_Bottom,Toronto,Bottom,13,January,4.044444444444444
Toronto_Bottom,Toronto,Bottom,14,January,4.097222222222222
Toronto_Bottom,Toronto,Bottom,15,January,4.066666666666666
Toronto_Bottom,Toronto,Bottom,16,January,4.123611111111111
Toronto_Bottom,Toronto,Bottom,17,January,3.7777777777777777
Toronto_Bottom,Toronto,Bottom,18,January,3.944444444444444
Toronto_Bottom,Toronto,Bottom,19,January,4.044444444444444
Toronto_Bottom,Toronto,Bottom,20,January,3.9541666666666666
Toronto_Bottom,Toronto,Bottom,21,January,3.8513888888888888
Toronto_Bottom,Toronto,Bottom,22,January,3.836111111111111
Toronto_Bottom,Toronto,Bottom,23,January,3.4333333333333336
Toronto_Bottom,Toronto,Bottom,24,January,3.5430555555555556
Toronto_Bottom,Toronto,Bottom,25,January,3.490277777777778
Toronto_Bottom,Toronto,Bottom,26,January,3.291666666666667
Toronto_Bottom,Toronto,Bottom,27,January,3.3222222222222224
Toronto_Bottom,Toronto,Bottom,28,January,3.2416666666666667
Toronto_Bottom,Toronto,Bottom,29,January,3.2291666666666665
Toronto_Bottom,Toronto,Bottom,30,January,3.323611111111111
Toronto_Bottom,Toronto,Bottom,31,January,3.5277777777777777
Toronto_Bottom,Toronto,Bottom,32,February,3.588888888888889
Toronto_Bottom,Toronto,Bottom,33,February,3.4416666666666664
Toronto_Bottom,Toronto,Bottom,34,February,3.5208333333333335
Toronto_Bottom,Toronto,Bottom,35,February,3.5
Toronto_Bottom,Toronto,Bottom,36,February,3.55
Toronto_Bottom,Toronto,Bottom,37,February,3.536111111111111
Toronto_Bottom,Toronto,Bottom,38,February,3.4833333333333334
Toronto_Bottom,Toronto,Bottom,39,February,3.4291666666666667
Toronto_Bottom,Toronto,Bottom,40,February,3.2805555555555554
Toronto_Bottom,Toronto,Bottom,41,February,3.236111111111111
Toronto_Bottom,Toronto,Bottom,42,February,3.198611111111111
Toronto_Bottom,Toronto,Bottom,43,February,3.2944444444444443
Toronto_Bottom,Toronto,Bottom,44,February,3.3722222222222222
Toronto_Bottom,Toronto,Bottom,45,February,3.3375
Toronto_Bottom,Toronto,Bottom,46,February,3.425
Toronto_Bottom,Toronto,Bottom,47,February,3.4180555555555556
Toronto_Bottom,Toronto,Bottom,48,February,3.4027777777777777
Toronto_Bottom,Toronto,Bottom,49,February,3.2958333333333334
Toronto_Bottom,Toronto,Bottom,50,February,3.459722222222222
Toronto_Bottom,Toronto,Bottom,51,February,3.6166666666666667
Toronto_Bottom,Toronto,Bottom,52,February,3.6680555555555556
Toronto_Bottom,Toronto,Bottom,53,February,3.725
Toronto_Bottom,Toronto,Bottom,54,February,3.7180555555555554
Toronto_Bottom,Toronto,Bottom,55,February,3.6055555555555556
Toronto_Bottom,Toronto,Bottom,56,February,3.513888888888889
Toronto_Bottom,Toronto,Bottom,57,February,3.2152777777777777
Toronto_Bottom,Toronto,Bottom,58,February,2.9194444444444443
Toronto_Bottom,Toronto,Bottom,59,February,3.055555555555556
Toronto_Bottom,Toronto,Bottom,60,February,3.2333333333333334
Toronto_Bottom,Toronto,Bottom,60,March,3.004166666666667
Toronto_Bottom,Toronto,Bottom,61,March,3.033333333333333
Toronto_Bottom,Toronto,Bottom,62,March,3.102777777777778
Toronto_Bottom,Toronto,Bottom,63,March,3.2361111111111107
Toronto_Bottom,Toronto,Bottom,64,March,3.2805555555555554
Toronto_Bottom,Toronto,Bottom,65,March,3.208333333333333
Toronto_Bottom,Toronto,Bottom,66,March,3.0541666666666667
Toronto_Bottom,Toronto,Bottom,67,March,2.9680555555555554
Toronto_Bottom,Toronto,Bottom,68,March,3.2833333333333337
Toronto_Bottom,Toronto,Bottom,69,March,3.447222222222222
Toronto_Bottom,Toronto,Bottom,70,March,3.4583333333333335
Toronto_Bottom,Toronto,Bottom,71,March,3.4888888888888885
Toronto_Bottom,Toronto,Bottom,72,March,3.406944444444444
Toronto_Bottom,Toronto,Bottom,73,March,3.5527777777777776
Toronto_Bottom,Toronto,Bottom,74,March,3.386111111111111
Toronto_Bottom,Toronto,Bottom,75,March,3.498611111111111
Toronto_Bottom,Toronto,Bottom,76,March,3.506944444444444
Toronto_Bottom,Toronto,Bottom,77,March,3.625
Toronto_Bottom,Toronto,Bottom,78,March,3.534722222222222
Toronto_Bottom,Toronto,Bottom,79,March,3.570833333333333
Toronto_Bottom,Toronto,Bottom,80,March,3.5694444444444446
Toronto_Bottom,Toronto,Bottom,81,March,3.5569444444444445
Toronto_Bottom,Toronto,Bottom,82,March,3.5083333333333333
Toronto_Bottom,Toronto,Bottom,83,March,3.501388888888889
Toronto_Bottom,Toronto,Bottom,84,March,3.376388888888889
Toronto_Bottom,Toronto,Bottom,85,March,3.416666666666667
Toronto_Bottom,Toronto,Bottom,86,March,3.3902777777777775
Toronto_Bottom,Toronto,Bottom,87,March,3.511111111111111
Toronto_Bottom,Toronto,Bottom,88,March,3.7111111111111112
Toronto_Bottom,Toronto,Bottom,89,March,3.704166666666667
Toronto_Bottom,Toronto,Bottom,90,March,3.7069444444444444
Toronto_Bottom,Toronto,Bottom,91,March,3.9875
Toronto_Bottom,Toronto,Bottom,91,April,3.2041666666666666
Toronto_Bottom,Toronto,Bottom,92,April,3.763888888888889
Toronto_Bottom,Toronto,Bottom,93,April,3.863888888888889
Toronto_Bottom,Toronto,Bottom,94,April,3.880555555555555
Toronto_Bottom,Toronto,Bottom,95,April,3.876388888888889
Toronto_Bottom,Toronto,Bottom,96,April,3.929166666666667
Toronto_Bottom,Toronto,Bottom,97,April,3.9263888888888885
Toronto_Bottom,Toronto,Bottom,98,April,4.129166666666666
Toronto_Bottom,Toronto,Bottom,99,April,4.127777777777778
Toronto_Bottom,Toronto,Bottom,100,April,4.291666666666667
Toronto_Bottom,Toronto,Bottom,101,April,4.3625
Toronto_Bottom,Toronto,Bottom,102,April,4.311111111111111
Toronto_Bottom,Toronto,Bottom,103,April,4.273611111111111
Toronto_Bottom,Toronto,Bottom,104,April,4.293055555555555
Toronto_Bottom,Toronto,Bottom,105,April,4.3694444444444445
Toronto_Bottom,Toronto,Bottom,106,April,4.370833333333334
Toronto_Bottom,Toronto,Bottom,107,April,4.326388888888889
Toronto_Bottom,Toronto,Bottom,108,April,4.444444444444445
Toronto_Bottom,Toronto,Bottom,109,April,4.575
Toronto_Bottom,Toronto,Bottom,110,April,4.558333333333334
Toronto_Bottom,Toronto,Bottom,111,April,4.6875
Toronto_Bottom,Toronto,Bottom,112,April,4.665277777777778
Toronto_Bottom,Toronto,Bottom,113,April,4.718055555555556
Toronto_Bottom,Toronto,Bottom,114,April,4.726388888888889
Toronto_Bottom,Toronto,Bottom,115,April,4.822222222222222
Toronto_Bottom,Toronto,Bottom,116,April,4.844444444444444
Toronto_Bottom,Toronto,Bottom,117,April,4.847222222222222
Toronto_Bottom,Toronto,Bottom,118,April,4.9013888888888895
Toronto_Bottom,Toronto,Bottom,119,April,4.977777777777778
Toronto_Bottom,Toronto,Bottom,120,April,5.123611111111111
Toronto_Bottom,Toronto,Bottom,121,April,5.166666666666667
Toronto_Bottom,Toronto,Bottom,121,May,4.870833333333334
Toronto_Bottom,Toronto,Bottom,122,May,4.919444444444444
Toronto_Bottom,Toronto,Bottom,123,May,4.927777777777778
Toronto_Bottom,Toronto,Bottom,124,May,5.086111111111111
Toronto_Bottom,Toronto,Bottom,125,May,4.894444444444445
Toronto_Bottom,Toronto,Bottom,126,May,4.8277777777777775
Toronto_Bottom,Toronto,Bottom,127,May,4.786111111111111
Toronto_Bottom,Toronto,Bottom,128,May,4.808333333333334
Toronto_Bottom,Toronto,Bottom,129,May,4.8180555555555555
Toronto_Bottom,Toronto,Bottom,130,May,4.8069444444444445
Toronto_Bottom,Toronto,Bottom,131,May,4.855555555555556
Toronto_Bottom,Toronto,Bottom,132,May,4.805555555555555
Toronto_Bottom,Toronto,Bottom,133,May,4.801388888888889
Toronto_Bottom,Toronto,Bottom,134,May,4.830555555555556
Toronto_Bottom,Toronto,Bottom,135,May,4.8125
Toronto_Bottom,Toronto,Bottom,136,May,4.823611111111111
Toronto_Bottom,Toronto,Bottom,137,May,4.843055555555556
Toronto_Bottom,Toronto,Bottom,138,May,4.781944444444444
Toronto_Bottom,Toronto,Bottom,139,May,4.75
Toronto_Bottom,Toronto,Bottom,140,May,4.748611111111111
Toronto_Bottom,Toronto,Bottom,141,May,4.808333333333334
Toronto_Bottom,Toronto,Bottom,142,May,4.872222222222222
Toronto_Bottom,Toronto,Bottom,143,May,5.043055555555556
Toronto_Bottom,Toronto,Bottom,144,May,4.8694444444444445
Toronto_Bottom,Toronto,Bottom,145,May,4.708333333333333
Toronto_Bottom,Toronto,Bottom,146,May,4.688888888888889
Toronto_Bottom,Toronto,Bottom,147,May,4.666666666666667
Toronto_Bottom,Toronto,Bottom,148,May,4.666666666666667
Toronto_Bottom,Toronto,Bottom,149,May,4.711111111111111
Toronto_Bottom,Toronto,Bottom,150,May,4.733333333333333
Toronto_Bottom,Toronto,Bottom,151,May,4.731944444444444
Toronto_Bottom,Toronto,Bottom,152,May,4.7625
Toronto_Bottom,Toronto,Bottom,152,June,4.6
Toronto_Bottom,Toronto,Bottom,153,June,4.6625
Toronto_Bottom,Toronto,Bottom,154,June,4.665277777777778
Toronto_Bottom,Toronto,Bottom,155,June,4.6625
Toronto_Bottom,Toronto,Bottom,156,June,4.647222222222222
Toronto_Bottom,Toronto,Bottom,157,June,4.666666666666667
Toronto_Bottom,Toronto,Bottom,158,June,4.666666666666667
Toronto_Bottom,Toronto,Bottom,159,June,4.7027777777777775
Toronto_Bottom,Toronto,Bottom,160,June,4.716666666666667
Toronto_Bottom,Toronto,Bottom,161,June,4.690277777777777
Toronto_Bottom,Toronto,Bottom,162,June,4.705555555555556
Toronto_Bottom,Toronto,Bottom,163,June,4.684722222222223
Toronto_Bottom,Toronto,Bottom,164,June,4.677777777777778
Toronto_Bottom,Toronto,Bottom,165,June,4.7
Toronto_Bottom,Toronto,Bottom,166,June,4.697222222222222
Toronto_Bottom,Toronto,Bottom,167,June,4.8
Toronto_Bottom,Toronto,Bottom,168,June,4.756944444444445
Toronto_Bottom,Toronto,Bottom,169,June,4.688888888888889
Toronto_Bottom,Toronto,Bottom,170,June,4.6305555555555555
Toronto_Bottom,Toronto,Bottom,171,June,4.761111111111111
Toronto_Bottom,Toronto,Bottom,172,June,4.805555555555555
Toronto_Bottom,Toronto,Bottom,173,June,4.972222222222222
Toronto_Bottom,Toronto,Bottom,174,June,4.830555555555556
Toronto_Bottom,Toronto,Bottom,175,June,4.745833333333334
Toronto_Bottom,Toronto,Bottom,176,June,4.676388888888889
Toronto_Bottom,Toronto,Bottom,177,June,4.790277777777778
Toronto_Bottom,Toronto,Bottom,178,June,4.683333333333334
Toronto_Bottom,Toronto,Bottom,179,June,4.633333333333334
Toronto_Bottom,Toronto,Bottom,180,June,4.572527472527472
Toronto_Bottom,Toronto,Bottom,181,June,4.526041666666667
Toronto_Bottom,Toronto,Bottom,182,June,4.7
Toronto_Bottom,Toronto,Bottom,182,July,4.372916666666667
Toronto_Bottom,Toronto,Bottom,183,July,4.605208333333334
Toronto_Bottom,Toronto,Bottom,184,July,4.595833333333333
Toronto_Bottom,Toronto,Bottom,185,July,4.633333333333333
Toronto_Bottom,Toronto,Bottom,186,July,4.595833333333333
Toronto_Bottom,Toronto,Bottom,187,July,4.692708333333333
Toronto_Bottom,Toronto,Bottom,188,July,4.825
Toronto_Bottom,Toronto,Bottom,189,July,4.652083333333334
Toronto_Bottom,Toronto,Bottom,190,July,4.660416666666666
Toronto_Bottom,Toronto,Bottom,191,July,4.7625
Toronto_Bottom,Toronto,Bottom,192,July,4.7093750000000005
Toronto_Bottom,Toronto,Bottom,193,July,4.697368421052632
Toronto_Bottom,Toronto,Bottom,194,July,4.684722222222223
Toronto_Bottom,Toronto,Bottom,195,July,4.541666666666667
Toronto_Bottom,Toronto,Bottom,196,July,4.579661016949152
Toronto_Bottom,Toronto,Bottom,197,July,4.545
Toronto_Bottom,Toronto,Bottom,198,July,4.5441666666666665
Toronto_Bottom,Toronto,Bottom,199,July,4.5875
Toronto_Bottom,Toronto,Bottom,200,July,4.593055555555556
Toronto_Bottom,Toronto,Bottom,201,July,4.488888888888889
Toronto_Bottom,Toronto,Bottom,202,July,4.634722222222222
Toronto_Bottom,Toronto,Bottom,203,July,4.663888888888889
Toronto_Bottom,Toronto,Bottom,204,July,4.591666666666667
Toronto_Bottom,Toronto,Bottom,205,July,4.545833333333333
Toronto_Bottom,Toronto,Bottom,206,July,4.544444444444444
Toronto_Bottom,Toronto,Bottom,207,July,4.536111111111111
Toronto_Bottom,Toronto,Bottom,208,July,4.519444444444444
Toronto_Bottom,Toronto,Bottom,209,July,4.584722222222222
Toronto_Bottom,Toronto,Bottom,210,July,4.5888888888888895
Toronto_Bottom,Toronto,Bottom,211,July,4.645833333333334
Toronto_Bottom,Toronto,Bottom,212,July,4.598611111111111
Toronto_Bottom,Toronto,Bottom,213,August,4.490277777777778
Toronto_Bottom,Toronto,Bottom,214,August,4.519444444444444
Toronto_Bottom,Toronto,Bottom,215,August,4.55
Toronto_Bottom,Toronto,Bottom,216,August,4.541666666666667
Toronto_Bottom,Toronto,Bottom,217,August,4.543055555555555
Toronto_Bottom,Toronto,Bottom,218,August,4.5055555555555555
Toronto_Bottom,Toronto,Bottom,219,August,4.5055555555555555
Toronto_Bottom,Toronto,Bottom,220,August,4.498611111111111
Toronto_Bottom,Toronto,Bottom,221,August,4.538888888888889
Toronto_Bottom,Toronto,Bottom,222,August,4.508333333333333
Toronto_Bottom,Toronto,Bottom,223,August,4.4944444444444445
Toronto_Bottom,Toronto,Bottom,224,August,4.519444444444445
Toronto_Bottom,Toronto,Bottom,225,August,4.498611111111111
Toronto_Bottom,Toronto,Bottom,226,August,4.501388888888888
Toronto_Bottom,Toronto,Bottom,227,August,4.518055555555556
Toronto_Bottom,Toronto,Bottom,228,August,4.493055555555555
Toronto_Bottom,Toronto,Bottom,229,August,4.555555555555555
Toronto_Bottom,Toronto,Bottom,230,August,4.502777777777777
Toronto_Bottom,Toronto,Bottom,231,August,4.522222222222222
Toronto_Bottom,Toronto,Bottom,232,August,4.475
Toronto_Bottom,Toronto,Bottom,233,August,4.4944444444444445
Toronto_Bottom,Toronto,Bottom,234,August,4.472222222222222
Toronto_Bottom,Toronto,Bottom,235,August,4.4125
Toronto_Bottom,Toronto,Bottom,236,August,4.438888888888889
Toronto_Bottom,Toronto,Bottom,237,August,4.581944444444445
Toronto_Bottom,Toronto,Bottom,238,August,5.0152777777777775
Toronto_Bottom,Toronto,Bottom,239,August,4.988888888888889
Toronto_Bottom,Toronto,Bottom,240,August,4.697222222222222
Toronto_Bottom,Toronto,Bottom,241,August,4.722222222222222
Toronto_Bottom,Toronto,Bottom,242,August,4.611111111111112
Toronto_Bottom,Toronto,Bottom,243,August,4.506944444444445
Toronto_Bottom,Toronto,Bottom,244,September,4.502777777777777
Toronto_Bottom,Toronto,Bottom,245,September,4.463888888888889
Toronto_Bottom,Toronto,Bottom,246,September,4.441666666666666
Toronto_Bottom,Toronto,Bottom,247,September,4.429166666666666
Toronto_Bottom,Toronto,Bottom,248,September,4.498611111111111
Toronto_Bottom,Toronto,Bottom,249,September,4.673611111111111
Toronto_Bottom,Toronto,Bottom,250,September,4.815277777777778
Toronto_Bottom,Toronto,Bottom,251,September,4.763888888888889
Toronto_Bottom,Toronto,Bottom,252,September,4.633333333333334
Toronto_Bottom,Toronto,Bottom,253,September,4.611111111111111
Toronto_Bottom,Toronto,Bottom,254,September,4.629166666666666
Toronto_Bottom,Toronto,Bottom,255,September,4.605555555555555
Toronto_Bottom,Toronto,Bottom,256,September,4.551388888888889
Toronto_Bottom,Toronto,Bottom,257,September,4.544444444444444
Toronto_Bottom,Toronto,Bottom,258,September,4.538888888888889
Toronto_Bottom,Toronto,Bottom,259,September,4.543055555555555
Toronto_Bottom,Toronto,Bottom,260,September,4.483333333333333
Toronto_Bottom,Toronto,Bottom,261,September,4.511111111111111
Toronto_Bottom,Toronto,Bottom,262,September,4.511111111111111
Toronto_Bottom,Toronto,Bottom,263,September,4.4625
Toronto_Bottom,Toronto,Bottom,264,September,4.477777777777778
Toronto_Bottom,Toronto,Bottom,265,September,4.5125
Toronto_Bottom,Toronto,Bottom,266,September,4.561111111111111
Toronto_Bottom,Toronto,Bottom,267,September,4.583333333333334
Toronto_Bottom,Toronto,Bottom,268,September,4.652777777777778
Toronto_Bottom,Toronto,Bottom,269,September,4.972222222222222
Toronto_Bottom,Toronto,Bottom,270,September,4.7972222222222225
Toronto_Bottom,Toronto,Bottom,271,September,4.725
Toronto_Bottom,Toronto,Bottom,272,September,4.680555555555555
Toronto_Bottom,Toronto,Bottom,273,September,4.754166666666666
Toronto_Bottom,Toronto,Bottom,274,October,4.629166666666666
Toronto_Bottom,Toronto,Bottom,275,October,4.593055555555556
Toronto_Bottom,Toronto,Bottom,276,October,5.040277777777778
Toronto_Bottom,Toronto,Bottom,277,October,5.875
Toronto_Bottom,Toronto,Bottom,278,October,5.418055555555555
Toronto_Bottom,Toronto,Bottom,279,October,4.894444444444445
Toronto_Bottom,Toronto,Bottom,280,October,4.643055555555556
Toronto_Bottom,Toronto,Bottom,281,October,4.529166666666667
Toronto_Bottom,Toronto,Bottom,282,October,4.468055555555556
Toronto_Bottom,Toronto,Bottom,283,October,4.436111111111112
Toronto_Bottom,Toronto,Bottom,284,October,4.409722222222222
Toronto_Bottom,Toronto,Bottom,285,October,4.3625
Toronto_Bottom,Toronto,Bottom,286,October,4.366666666666667
Toronto_Bottom,Toronto,Bottom,287,October,4.558333333333334
Toronto_Bottom,Toronto,Bottom,288,October,4.6930555555555555
Toronto_Bottom,Toronto,Bottom,289,October,5.0055555555555555
Toronto_Bottom,Toronto,Bottom,290,October,5.326388888888889
Toronto_Bottom,Toronto,Bottom,291,October,5.288888888888889
Toronto_Bottom,Toronto,Bottom,292,October,5.186111111111111
Toronto_Bottom,Toronto,Bottom,293,October,5.055555555555556
Toronto_Bottom,Toronto,Bottom,294,October,4.954166666666667
Toronto_Bottom,Toronto,Bottom,295,October,4.977777777777778
Toronto_Bottom,Toronto,Bottom,296,October,4.955555555555556
Toronto_Bottom,Toronto,Bottom,297,October,4.873611111111111
Toronto_Bottom,Toronto,Bottom,298,October,4.884722222222222
Toronto_Bottom,Toronto,Bottom,299,October,4.854166666666667
Toronto_Bottom,Toronto,Bottom,300,October,4.861111111111111
Toronto_Bottom,Toronto,Bottom,301,October,5.169444444444444
Toronto_Bottom,Toronto,Bottom,302,October,5.197222222222222
Toronto_Bottom,Toronto,Bottom,303,October,5.102777777777778
Toronto_Bottom,Toronto,Bottom,304,October,4.863888888888889
Toronto_Bottom,Toronto,Bottom,305,November,4.770833333333333
Toronto_Bottom,Toronto,Bottom,306,November,4.947222222222222
Toronto_Bottom,Toronto,Bottom,307,November,4.794444444444444
Toronto_Bottom,Toronto,Bottom,308,November,4.577777777777778
Toronto_Bottom,Toronto,Bottom,309,November,4.608333333333333
Toronto_Bottom,Toronto,Bottom,310,November,4.55
Toronto_Bottom,Toronto,Bottom,311,November,4.581944444444445
Toronto_Bottom,Toronto,Bottom,312,November,4.616666666666667
Toronto_Bottom,Toronto,Bottom,313,November,4.813888888888889
Toronto_Bottom,Toronto,Bottom,314,November,4.811111111111111
Toronto_Bottom,Toronto,Bottom,315,November,4.775
Toronto_Bottom,Toronto,Bottom,316,November,5.169444444444444
Toronto_Bottom,Toronto,Bottom,317,November,5.186111111111111
Toronto_Bottom,Toronto,Bottom,318,November,5.088888888888889
Toronto_Bottom,Toronto,Bottom,319,November,4.951388888888888
Toronto_Bottom,Toronto,Bottom,320,November,4.884722222222222
Toronto_Bottom,Toronto,Bottom,321,November,4.9125000000000005
Toronto_Bottom,Toronto,Bottom,322,November,5.1875
Toronto_Bottom,Toronto,Bottom,323,November,4.901388888888889
Toronto_Bottom,Toronto,Bottom,324,November,4.6875
Toronto_Bottom,Toronto,Bottom,325,November,5.238888888888889
Toronto_Bottom,Toronto,Bottom,326,November,5.455555555555556
Toronto_Bottom,Toronto,Bottom,327,November,5.102777777777778
Toronto_Bottom,Toronto,Bottom,328,November,5.638888888888889
Toronto_Bottom,Toronto,Bottom,329,November,5.559722222222223
Toronto_Bottom,Toronto,Bottom,330,November,5.694444444444445
Toronto_Bottom,Toronto,Bottom,331,November,5.547222222222222
Toronto_Bottom,Toronto,Bottom,332,November,4.490277777777778
Toronto_Bottom,Toronto,Bottom,333,November,4.425
Toronto_Bottom,Toronto,Bottom,334,November,4.469444444444444
Toronto_Bottom,Toronto,Bottom,335,December,4.647222222222222
Toronto_Bottom,Toronto,Bottom,336,December,4.822222222222222
Toronto_Bottom,Toronto,Bottom,337,December,5.052777777777778
Toronto_Bottom,Toronto,Bottom,338,December,5.2347222222222225
Toronto_Bottom,Toronto,Bottom,339,December,5.233333333333333
Toronto_Bottom,Toronto,Bottom,340,December,4.940277777777777
Toronto_Bottom,Toronto,Bottom,341,December,4.904166666666667
Toronto_Bottom,Toronto,Bottom,342,December,4.833333333333334
Toronto_Bottom,Toronto,Bottom,343,December,4.8694444444444445
Toronto_Bottom,Toronto,Bottom,344,December,4.863888888888889
Toronto_Bottom,Toronto,Bottom,345,December,4.8
Toronto_Bottom,Toronto,Bottom,346,December,4.4624999999999995
Toronto_Bottom,Toronto,Bottom,347,December,4.219444444444444
Toronto_Bottom,Toronto,Bottom,348,December,4.191666666666666
Toronto_Bottom,Toronto,Bottom,349,December,4.397222222222222
Toronto_Bottom,Toronto,Bottom,350,December,4.347222222222222
Toronto_Bottom,Toronto,Bottom,351,December,4.320833333333333
Toronto_Bottom,Toronto,Bottom,352,December,4.230555555555556
Toronto_Bottom,Toronto,Bottom,353,December,4.1875
Toronto_Bottom,Toronto,Bottom,354,December,4.252777777777778
Toronto_Bottom,Toronto,Bottom,355,December,4.270833333333333
Toronto_Bottom,Toronto,Bottom,356,December,4.245833333333334
Toronto_Bottom,Toronto,Bottom,357,December,4.152777777777778
Toronto_Bottom,Toronto,Bottom,358,December,4.033333333333333
Toronto_Bottom,Toronto,Bottom,359,December,4.106944444444444
Toronto_Bottom,Toronto,Bottom,360,December,4.106944444444444
Toronto_Bottom,Toronto,Bottom,361,December,4.144444444444444
Toronto_Bottom,Toronto,Bottom,362,December,4.063888888888888
Toronto_Bottom,Toronto,Bottom,363,December,4.102777777777778
Toronto_Bottom,Toronto,Bottom,364,December,4.1125
Toronto_Bottom,Toronto,Bottom,365,December,4.1930555555555555
Toronto_Surface,Toronto,Surface,1,January,4.161510416666667
Toronto_Surface,Toronto,Surface,2,January,3.5440625
Toronto_Surface,Toronto,Surface,3,January,3.7109375
Toronto_Surface,Toronto,Surface,4,January,3.412239583333333
Toronto_Surface,Toronto,Surface,5,January,3.3715625
Toronto_Surface,Toronto,Surface,6,January,3.7595833333333335
Toronto_Surface,Toronto,Surface,7,January,3.8485416666666667
Toronto_Surface,Toronto,Surface,8,January,3.6274479166666667
Toronto_Surface,Toronto,Surface,9,January,3.66140625
Toronto_Surface,Toronto,Surface,10,January,3.6561979166666667
Toronto_Surface,Toronto,Surface,11,January,3.60484375
Toronto_Surface,Toronto,Surface,12,January,3.5741666666666667
Toronto_Surface,Toronto,Surface,13,January,3.5107291666666667
Toronto_Surface,Toronto,Surface,14,January,3.55234375
Toronto_Surface,Toronto,Surface,15,January,3.731875
Toronto_Surface,Toronto,Surface,16,January,3.7540104166666666
Toronto_Surface,Toronto,Surface,17,January,3.3346354166666665
Toronto_Surface,Toronto,Surface,18,January,3.905625
Toronto_Surface,Toronto,Surface,19,January,3.9486458333333334
Toronto_Surface,Toronto,Surface,20,January,3.82578125
Toronto_Surface,Toronto,Surface,21,January,3.8063541666666665
Toronto_Surface,Toronto,Surface,22,January,3.293697916666667
Toronto_Surface,Toronto,Surface,23,January,2.6761979166666667
Toronto_Surface,Toronto,Surface,24,January,2.6669791666666667
Toronto_Surface,Toronto,Surface,25,January,2.6291666666666664
Toronto_Surface,Toronto,Surface,26,January,2.6721875
Toronto_Surface,Toronto,Surface,27,January,2.8667708333333333
Toronto_Surface,Toronto,Surface,28,January,2.8776562500000002
